name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
wschampa|Wing Shooting Championship V1.01|clone|seta/seta2.cpp|0|320|240|60.000000||wschamp|good|Sammy
trophyh|Trophy Hunting - Bear & Moose V1.0|parent|seta/seta2.cpp|0|320|240|60.000000|||good|Sammy
srmp4|Super Real Mahjong PIV (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Seta
srmp4o|Super Real Mahjong PIV (Japan, older set)|clone|seta/ssv.cpp|0|336|240|60.000000||srmp4|good|Seta
twineag2|Twin Eagle II - The Rescue Mission|parent|seta/ssv.cpp|270|240|336|60.000000|||good|Seta
srmp7|Super Real Mahjong P7 (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Seta
survarts|Survival Arts (USA)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|American Sammy
dynagear|Dyna Gears|parent|seta/ssv.cpp|0|320|240|60.000000|||good|Sammy
eaglshot|Eagle Shot Golf|parent|seta/ssv.cpp|0|320|228|60.000000|||good|Sammy
eaglshta|Eagle Shot Golf (alt)|clone|seta/ssv.cpp|0|320|228|60.000000||eaglshot|good|Sammy
hypreact|Mahjong Hyper Reaction (Japan)|parent|seta/ssv.cpp|0|320|224|60.000000|||preliminary|Sammy
koikois2|Koi Koi Shimasyo 2 - Super Real Hanafuda (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Visco
meosism|Meosis Magic (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Sammy
hypreac2|Mahjong Hyper Reaction 2 (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Sammy
sxyreact|Pachinko Sexy Reaction (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Sammy
cairblad|Change Air Blade (Japan)|parent|seta/ssv.cpp|270|240|336|60.000000|||good|Sammy
keithlcy|Dramatic Adventure Quiz Keith and Lucy (Japan)|parent|seta/ssv.cpp|0|336|236|60.000000|||good|Visco
drifto94|Drift Out '94 - The Hard Order (Japan)|parent|seta/ssv.cpp|0|336|236|60.000000|||good|Visco
janjans1|Lovely Pop Mahjong Jan Jan Shimasyo (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Visco
stmblade|Storm Blade (US)|parent|seta/ssv.cpp|270|239|344|60.000000|||good|Visco
