name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
005|005|parent|sega/segag80r.cpp|270|256|224|60.000000||||Sega
11beat|Eleven Beat|parent|nintendo/aleck64.cpp|0|3093|525|59.959432||||Hudson
1941|1941 - Counter Attack (World)|parent|capcom/cps1.cpp|270|384|224|59.637405||||Capcom\CPS1
1941j|1941 - Counter Attack (Japan)|clone|capcom/cps1.cpp|270|384|224|59.637405||1941||Capcom\CPS1
1942|1942 (set 1)|parent|capcom/1942.cpp|270|256|224|59.637405||||Capcom
1942a|1942 (set 2)|clone|capcom/1942.cpp|270|256|224|59.637405||1942||Capcom
1942b|1942 (set 3)|clone|capcom/1942.cpp|270|256|224|59.637405||1942||Capcom
1943|1943: The Battle of Midway (US)|parent|capcom/1943.cpp|270|256|224|59.637405||||Capcom
1943j|1943: Midway Kaisen (Japan)|clone|capcom/1943.cpp|270|256|224|59.637405||1943||Capcom
1943kai|1943 Kai: Midway Kaisen (Japan)|parent|capcom/1943.cpp|270|256|224|59.637405||||Capcom
1944|1944: The Loop Master (US 000620)|parent|capcom/cps2.cpp|0|384|224|59.637405||||Capcom, supported by Eighting/Capcom\CPS2/Raizing
1944j|1944: The Loop Master (Japan 000620)|clone|capcom/cps2.cpp|0|384|224|59.637405||1944||Capcom, supported by Eighting/Capcom\CPS2/Raizing
1945kiii|1945k III|parent|promat/1945kiii.cpp|270|320|224|59.637405||||Oriental
19xx|19XX: The War Against Destiny (US 951207)|parent|capcom/cps2.cpp|270|384|224|59.637405||||Capcom\CPS2
19xxa|19XX: The War Against Destiny (Asia 951207)|clone|capcom/cps2.cpp|270|384|224|59.637405||19xx||Capcom\CPS2
19xxh|19XX: The War Against Destiny (Hispanic 951218)|clone|capcom/cps2.cpp|270|384|224|59.637405||19xx||Capcom\CPS2
19xxj|19XX: The War Against Destiny (Japan 951225)|clone|capcom/cps2.cpp|270|384|224|59.637405||19xx||Capcom\CPS2
19xxjr1|19XX: The War Against Destiny (Japan 951207)|clone|capcom/cps2.cpp|270|384|224|59.637405||19xx||Capcom\CPS2
2020bb|2020 Super Baseball (set 1)|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/Pallas/SNK
2020bba|2020 Super Baseball (set 2)|clone|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|2020bb||neogeo/Pallas/SNK
2020bbh|2020 Super Baseball (set 3)|clone|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|2020bb||neogeo/Pallas/SNK
280zzzap|Datsun 280 Zzzap|parent|midw8080/mw8080bw.cpp|0|260|224|59.541985||||Midway
3countb|3 Count Bout / Fire Suplex|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
3in1semi|XESS - The New Revolution (SemiCom 3-in-1)|parent|kaneko/snowbros.cpp|0|256|224|57.500000||||SemiCom
3kokushi|Sankokushi (Japan)|parent|metro/metro.cpp|0|320|240|58.232800||||Mitchell
3stooges|The Three Stooges In Brides Is Brides|parent|gottlieb/gottlieb.cpp|0|256|240|61.419025||||Mylstar
3wonders|Three Wonders (World 910520)|parent|capcom/cps1.cpp|0|384|224|59.637405||||Capcom\CPS1
3wonderu|Three Wonders (US 910520)|clone|capcom/cps1.cpp|0|384|224|59.637405||3wonders||Capcom\CPS1
40love|Forty-Love|parent|taito/40love.cpp|0|256|224|60.000000||||Taito
47pie2|Idol Janshi Su-Chi-Pie 2 (v1.1)|parent|||||||||Jaleco
47pie2o|Idol Janshi Su-Chi-Pie 2 (v1.0)|clone|||||||47pie2||Jaleco
4dwarrio|4-D Warriors|parent|sega/system1.cpp|0|512|224|60.096154||||Coreland/Sega
4enraya|4 En Raya|parent|misc/4enraya.cpp|0|256|224|60.000000||||IDSA
4in1|4 Fun in 1|parent|galaxian/galaxold.cpp|90|256|224|60.606061||||Armenia/Food & Fun
4in1boot|Puzzle King (bootleg)|parent|kaneko/snowbros.cpp|0|256|224|57.500000||||
4psimasy|Mahjong 4P Simasyo (Japan)|parent|nichibutsu/niyanpai.cpp|0|640|240|60.000000||||AV JAPAN/SPHINX
600|600|clone|galaxian/galaxian.cpp|90|768|224|60.606061||turtles||Konami
64streej|64th. Street - A Detective Story (Japan)|clone|jaleco/megasys1.cpp|0|256|224|56.191350||64street||Jaleco
64street|64th. Street - A Detective Story (World)|parent|jaleco/megasys1.cpp|0|256|224|56.191350||||Jaleco
720|720 Degrees (rev 4)|parent|atari/atarisy2.cpp|0|512|384|60.096154||||Atari
720g|720 Degrees (German, rev 2)|clone|atari/atarisy2.cpp|0|512|384|60.096154||720||Atari
720gr1|720 Degrees (German, rev 1)|clone|atari/atarisy2.cpp|0|512|384|60.096154||720||Atari
720r1|720 Degrees (rev 1)|clone|atari/atarisy2.cpp|0|512|384|60.096154||720||Atari
720r2|720 Degrees (rev 2)|clone|atari/atarisy2.cpp|0|512|384|60.096154||720||Atari
720r3|720 Degrees (rev 3)|clone|atari/atarisy2.cpp|0|512|384|60.096154||720||Atari
7jigen|7jigen no Youseitachi - Mahjong 7 Dimensions (Japan)|parent|dynax/dynax.cpp|180|508|240|60.000000||||Dynax
7mezzo|7 e Mezzo|parent|misc/magicfly.cpp|0|256|232|60.000000||||Unknown
7toitsu|Chi-Toitsu|clone|capcom/mitchell.cpp|0|384|240|60.000000||mgakuen||Yuga
800fath|800 Fathoms|clone|galaxian/scramble.cpp|90|256|224|60.606061||mariner||Amenip/US Billiards
88games|'88 Games|parent|konami/88games.cpp|0|320|224|60.000000||||Konami
8ball|Video Eight Ball|parent|cvs/cvs.cpp|90|240|248|60.000000|cvs|||Century Electronics
8ball1|Video Eight Ball (Rev.1)|clone|cvs/cvs.cpp|90|240|248|60.000000|cvs|8ball||Century Electronics
8ballact|Eight Ball Action (DK conversion)|parent|nintendo/dkong.cpp|270|256|224|60.606061||||Magic Eletronics/Seatongrove
8ballat2|Eight Ball Action (DKJr conversion)|clone|nintendo/dkong.cpp|270|256|224|60.606061||8ballact||Magic Eletronics/Seatongrove
8bpm|Eight Ball Action (Pac-Man conversion)|clone|pacman/pacman.cpp|90|256|224|60.606061||8ballact||Magic Eletronics/Seatongrove
99lstwar|'99: The Last War|clone|orca/kyugo.cpp|90|288|224|60.000000||sonofphx||Proma
99lstwra|'99: The Last War (alternate)|clone|orca/kyugo.cpp|90|288|224|60.000000||sonofphx||Proma
99lstwrk|'99: The Last War (Kyugo)|clone|orca/kyugo.cpp|90|288|224|60.000000||sonofphx||Kyugo
9ballsh2|9-Ball Shootout (set 2)|clone|misc/coolpool.cpp|0|320|240|60.012477||9ballsht||Bundra/E-Scape EnterMedia
9ballsh3|9-Ball Shootout (set 3)|clone|misc/coolpool.cpp|0|320|240|60.012477||9ballsht||Bundra/E-Scape EnterMedia
9ballsht|9-Ball Shootout (set 1)|parent|misc/coolpool.cpp|0|320|240|60.012477||||Bundra/E-Scape EnterMedia
a51mxr3k|Area 51 / Maximum Force Duo (R3000)|clone|atari/jaguar.cpp|0|360|240|59.922743||area51mx||Atari
a51site4|Area 51: Site 4|parent|atari/mediagx.cpp|0|640|240|60.000000||||Atari
aafb|All American Football (rev E)|parent|cinematronics/leland.cpp|270|320|240|60.000000||||Leland
aafbb|All American Football (rev B)|clone|cinematronics/leland.cpp|270|320|240|60.000000||aafb||Leland
aafbc|All American Football (rev C)|clone|cinematronics/leland.cpp|270|320|240|60.000000||aafb||Leland
aafbd2p|All American Football (rev D, 2 Players)|clone|cinematronics/leland.cpp|270|320|240|60.000000||aafb||Leland
abaseb|Atari Baseball (set 1)|parent|atari/atarifb.cpp|0|304|240|60.114504||||Atari
abaseb2|Atari Baseball (set 2)|clone|atari/atarifb.cpp|0|304|240|60.114504||abaseb||Atari
abattle|Astro Battle (set 1)|clone|dataeast/astrof.cpp|90|256|256|56.308461||astrof||Sidam
abattle2|Astro Battle (set 2)|clone|dataeast/astrof.cpp|90|256|256|56.308461||astrof||Sidam
abcop|A.B. Cop (FD1094 317-0169b)|parent|sega/segaxbd.cpp|0|320|224|59.637405||||Sega
abscam|Abscam|clone|pacman/pacman.cpp|90|288|224|60.606061||puckman||GL/US Billiards
abunai|Abunai Houkago - Mou Matenai (Japan 890325)|parent|nichibutsu/nbmj8891.cpp|0|512|240|60.000000||||GREEN SOFT
aburner|After Burner (Japan)|clone|sega/segaxbd.cpp|0|320|224|59.637405||aburner2||Sega
aburner2|After Burner II|parent|sega/segaxbd.cpp|0|320|224|59.637405||||Sega
ace|Ace|parent|alliedleisure/ace.cpp|0|224|240|60.000000||||Allied Leisure
aceattac|Ace Attacker (FD1094 317-0060)|parent|sega/segas16b.cpp|270|320|224|60.054389||||Sega\System16
acedrvrw|Ace Driver (Rev. AD2, World)|parent|||||||||Namco
acitya|Atlantic City Action|clone|pacman/pacman.cpp|90|288|224|60.606061||bwcasino||Epos
acombat|Astro Combat|clone|dataeast/astrof.cpp|90|256|256|56.308461||astrof||
acommand|Alien Command|parent|jaleco/acommand.cpp|0|256|224|60.000000||||Jaleco
acpsx|Acclaim PSX|bios|||||||||Acclaim
acrobatm|Acrobat Mission|parent|nmk/nmk16.cpp|270|256|224|56.180000||||Taito/UPL
actfanc1|Act-Fancer Cybernetick Hyper Weapon (World revision 1)|clone|dataeast/actfancr.cpp|0|256|240|60.000000||actfancr||Data East
actfancj|Act-Fancer Cybernetick Hyper Weapon (Japan revision 1)|clone|dataeast/actfancr.cpp|0|256|240|60.000000||actfancr||Data East
actfancr|Act-Fancer Cybernetick Hyper Weapon (World revision 2)|parent|dataeast/actfancr.cpp|0|256|240|60.000000||||Data East
actionhw|Action Hollywood|parent|tch/kickgoal.cpp|0|352|240|60.000000||||TCH
ad2083|A. D. 2083|parent|galaxian/scramble.cpp|90|256|224|60.606061||||Midcoin
aerfboot|Aero Fighters (bootleg)|clone|vsystem/aerofgt.cpp|270|320|224|60.000000||aerofgt||
aeroboto|Aeroboto|clone|jaleco/aeroboto.cpp|0|248|224|60.000000||formatz||Jaleco/Williams
aerofgt|Aero Fighters|parent|vsystem/aerofgt.cpp|270|320|224|61.310000||||Video System
aerofgtb|Aero Fighters (Turbo Force hardware set 1)|clone|vsystem/aerofgt.cpp|270|320|224|60.000000||aerofgt||Video System
aerofgtc|Aero Fighters (Turbo Force hardware set 2)|clone|vsystem/aerofgt.cpp|270|320|224|60.000000||aerofgt||Video System
afighter|Action Fighter, FD1089A 317-0018|parent|sega/segas16a.cpp|270|320|224|60.000000||||Sega\System16
afire|Astro Fire|clone|dataeast/astrof.cpp|90|256|256|56.308461||astrof||Rene Pierre
agallet|Air Gallet|parent|misc/cave.cpp|270|320|240|57.550645||||Banpresto/Gazelle
agress|Agress|parent|technos/blockout.cpp|0|320|240|57.444853||||Palco
agressb|Agress (English bootleg)|clone|technos/blockout.cpp|0|320|240|57.444853||agress||Palco
ainferno|Air Inferno (US)|parent|taito/taitoair.cpp|0|512|400|54.112554||||Taito
airattck|Air Attack|parent|nmk/nmk16.cpp|270|256|224|56.180000||||Comad
airbustj|Air Buster: Trouble Specialty Raid Unit (Japan)|clone|kaneko/airbustr.cpp|0|256|224|57.400000||airbustr||Kaneko/Namco
airbustr|Air Buster: Trouble Specialty Raid Unit (World)|parent|kaneko/airbustr.cpp|0|256|224|57.400000||||Kaneko/Namco
airco22b|Air Combat 22 (Rev. ACS1 Ver.B)|parent|namco/namcos22.cpp|0|640|480|59.904060||||Namco
aircombj|Air Combat (Japan)|parent|namco/namcos21_c67.cpp|0|496|480|60.606061||||Namco
aircombu|Air Combat (US)|clone|namco/namcos21_c67.cpp|0|496|480|60.606061||aircombj||Namco
airduel|Air Duel (Japan)|parent|irem/m72.cpp|270|384|256|55.017606||||Irem\M72
airraid|Air Raid (encrypted)|clone|seibu/airraid.cpp|270|256|224|60.000000||cshooter||Seibu
airwolf|Airwolf|parent|orca/kyugo.cpp|0|288|224|60.000000||||Kyugo
ajax|Ajax|parent|konami/ajax.cpp|90|304|224|59.185606||||Konami
ajaxj|Ajax (Japan)|clone|konami/ajax.cpp|90|304|224|59.185606||ajax||Konami
akiss|Mahjong Angel Kiss|parent|jaleco/ms32.cpp|0|320|224|59.410646||||Jaleco
akkanvdr|Akkanbeder (Ver 2.5J 1995/06/14)|clone|taito/taito_f3.cpp|270|320|224|58.970000||spcinv95||Taito\F3
alcon|Alcon|clone|toaplan/slapfght.cpp|270|296|240|57.273769||slapfigh||Taito
alexkid1|Alex Kidd: The Lost Stars (set 1, FD1089A 317-unknown)|clone|sega/segas16a.cpp|0|320|224|60.000000||alexkidd||Sega\System16
alexkidd|Alex Kidd: The Lost Stars (set 2, unprotected)|parent|sega/segas16a.cpp|0|320|224|60.000000||||Sega\System16
alibaba|Ali Baba and 40 Thieves|parent|pacman/pacman.cpp|90|288|224|60.606061||||Sega
alien3|Alien3: The Gun (World)|parent|sega/segas32.cpp|0|416|224|60.000000||||Sega\System32
alien3u|Alien3: The Gun (US)|clone|sega/segas32.cpp|0|416|224|60.000000||alien3||Sega\System32
alienar|Alien Arena|parent|midway/williams.cpp|0|292|240|60.096154||||Duncan Brown
alienaru|Alien Arena (Stargate Upgrade)|clone|midway/williams.cpp|0|292|240|60.096154||alienar||Duncan Brown
alieninv|Alien Invasion Part II|clone|midw8080/8080bw.cpp|270|260|224|59.541985||invaders||
aliens|Aliens (World set 1)|parent|konami/aliens.cpp|0|288|224|59.185606||||Konami
aliens2|Aliens (World set 2)|clone|konami/aliens.cpp|0|288|224|59.185606||aliens||Konami
aliens3|Aliens (World set 3)|clone|konami/aliens.cpp|0|288|224|59.185606||aliens||Konami
aliensj|Aliens (Japan set 1)|clone|konami/aliens.cpp|0|288|224|59.185606||aliens||Konami
aliensj2|Aliens (Japan set 2)|clone|konami/aliens.cpp|0|288|224|59.185606||aliens||Konami
aliensu|Aliens (US)|clone|konami/aliens.cpp|0|288|224|59.185606||aliens||Konami
aliensy1|Alien Syndrome (set 1, System 16A, FD1089A 317-0033)|clone|sega/segas16b.cpp|0|320|224|60.054389||aliensyn||Sega\System16
aliensy2|Alien Syndrome (set 2, System 16A, FD1089A 317-0033)|clone|sega/segas16b.cpp|0|320|224|60.054389||aliensyn||Sega\System16
aliensy3|Alien Syndrome (set 3, System 16B, FD1089A 317-0033)|clone|sega/segas16b.cpp|0|320|224|60.054389||aliensyn||Sega\System16
aliensyn|Alien Syndrome (set 4, System 16B, unprotected)|parent|sega/segas16b.cpp|0|320|224|60.054389||||Sega\System16
aligator|Alligator Hunt|parent|gaelco/gaelco2.cpp|0|320|240|59.100000||||Gaelco
aligatun|Alligator Hunt (unprotected)|clone|gaelco/gaelco2.cpp|0|320|240|59.100000||aligator||Gaelco
alleymas|Alley Master|parent|cinematronics/leland.cpp|270|320|240|60.000000||||Cinematronics
alphaho|Alpha Fighter / Head On|parent|sega/vicdual.cpp|270|256|224|60.000000||||Data East
alpham2|Alpha Mission II / ASO II - Last Guardian|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
alphamis|Alpha Mission|clone|snk/snk.cpp|270|288|216|60.000000||aso||SNK
alphaona|Alpha One (prototype, 5 lives)|clone|atari/mhavoc.cpp|0|||50.000000||mhavoc||Atari
alphaone|Alpha One (prototype, 3 lives)|clone|atari/mhavoc.cpp|0|||50.000000||mhavoc||Atari
alphaxz|The Alphax Z (Japan)|clone|taito/tsamurai.cpp|90|256|224|60.000000||m660||Ed/Woodplace
alpine|Alpine Ski (set 1)|parent|taito/taitosj.cpp|270|256|224|59.185606||||Taito
alpinea|Alpine Ski (set 2)|clone|taito/taitosj.cpp|270|256|224|59.185606||alpine||Taito
alpinerc|Alpine Racer (Rev. AR2 Ver.C)|clone|namco/namcos22.cpp|0|640|480|59.904060||alpinerd||Namco
alpinerd|Alpine Racer (Rev. AR2 Ver.D)|parent|namco/namcos22.cpp|0|640|480|59.904060||||Namco
alpinesa|Alpine Surfer (Rev. AF2 Ver.A)|parent|namco/namcos22.cpp|0|640|480|59.904060||||Namco
alpinr2b|Alpine Racer 2 (Rev. ARS2 Ver.B)|parent|namco/namcos22.cpp|0|640|480|59.904060||||Namco
altbeaj1|Juuouki (set 1, Japan, FD1094 317-0065)|clone|sega/segas16b.cpp|0|320|224|60.054389||altbeast||Sega\System16
altbeaj3|Juuouki (set 3, Japan, FD1094 317-0068)|clone|sega/segas16b.cpp|0|320|224|60.054389||altbeast||Sega\System16
altbeas2|Altered Beast (set 2, MC-8123B 317-0066)|clone|sega/segas16b.cpp|0|320|224|60.054389||altbeast||Sega\System16
altbeas4|Altered Beast (set 4, MC-8123B 317-0066)|clone|sega/segas16b.cpp|0|320|224|60.054389||altbeast||Sega\System16
altbeas5|Altered Beast (set 5, 8751 317-0076)|clone|sega/segas16b.cpp|0|320|224|60.054389||altbeast||Sega\System16
altbeasj|Juuouki (set 6, Japan, 8751 317-0077)|clone|sega/segas16b.cpp|0|320|224|60.054389||altbeast||Sega\System16
altbeast|Altered Beast (set 7, 8751 317-0078)|parent|sega/segas16b.cpp|0|320|224|60.054389||||Sega\System16
amatelas|Sei Senshi Amatelass|clone|nichibutsu/terracre.cpp|270|256|224|60.000000||amazon||Nichibutsu
amazon|Soldier Girl Amazon|parent|nichibutsu/terracre.cpp|270|256|224|60.000000||||Nichibutsu
ambush|Ambush|parent|tecfri/ambush.cpp|0|256|224|60.606061||||Nippon Amuse
ambusht|Ambush (Tecfri)|clone|tecfri/ambush.cpp|0|256|224|60.606061||ambush||Tecfri
ambushv|Ambush (Volt Elec co-ltd)|clone|tecfri/ambush.cpp|0|256|224|60.606061||ambush||Volt Elec
amerdar2|AmeriDarts (set 2)|clone|misc/coolpool.cpp|0|322|241|60.012477||amerdart||Ameri
amerdart|AmeriDarts (set 1)|parent|misc/coolpool.cpp|0|322|241|60.012477||||Ameri
amidar|Amidar|parent|galaxian/galaxian.cpp|90|768|224|60.606061||||Konami
amidarb|Amidar (Bootleg)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||
amidaro|Amidar (Olympia)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||Konami/Olympia
amidars|Amidar (Scramble hardware)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||Konami
amidaru|Amidar (Stern)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||Konami/Stern
amigo|Amigo|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||
ampoker2|American Poker II (set 1)|parent|misc/ampoker2.cpp|0|288|240|60.000000||||Novomatic
ampokr2a|American Poker II (set 2)|clone|misc/ampoker2.cpp|0|288|240|60.000000||ampoker2||Novomatic
ampokr2b|American Poker II (set 3)|clone|misc/ampoker2.cpp|0|288|240|60.000000||ampoker2||Novomatic
ampokr2c|American Poker II (set 4)|clone|misc/ampoker2.cpp|0|288|240|60.000000||ampoker2||Novomatic
amspdwy|American Speedway (set 1)|parent|misc/amspdwy.cpp|0|256|224|60.000000||||Enerdyne Technologies
amspdwya|American Speedway (set 2)|clone|misc/amspdwy.cpp|0|256|224|60.000000||amspdwy||Enerdyne Technologies
androdun|Andro Dunos|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/Visco
andromed|Andromeda (Japan?)|parent|irem/m10.cpp|270|256|224|60.176065||||Irem
angelkds|Angel Kids (Japan)|parent|sega/angelkds.cpp|90|256|240|60.000000||||Nasco/Sega
animaljr|Animalandia Jr.|parent|dynax/ddenlovr.cpp|0|336|240|60.000000||||East Technology/Nakanihon/Taito
anteater|Anteater|parent|galaxian/galaxian.cpp|90|768|224|60.606061||||Stern/Tago
anteatg|Ameisenbaer (German)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||anteater||F.E.G./TV-Tuning 2000
anteatgb|The Anteater (UK)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||anteater||Free Enterprise Games
aodk|Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||ADK/neogeo/SNK
aof|Art of Fighting / Ryuuko no Ken|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
aof2|Art of Fighting 2 / Ryuuko no Ken 2 (set 1)|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
aof2a|Art of Fighting 2 / Ryuuko no Ken 2 (set 2)|clone|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|aof2||neogeo/SNK
aof3|Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
aof3k|Art of Fighting 3 - The Path of the Warrior (Korean release)|clone|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|aof3||neogeo/SNK
apache3|Apache 3|parent|tatsumi/tatsumi.cpp|0|320|240|57.444853||||Tatsumi
apb|APB - All Points Bulletin (rev 7)|parent|atari/atarisy2.cpp|270|512|384|60.096154||||Atari
apb1|APB - All Points Bulletin (rev 1)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
apb2|APB - All Points Bulletin (rev 2)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
apb3|APB - All Points Bulletin (rev 3)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
apb4|APB - All Points Bulletin (rev 4)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
apb5|APB - All Points Bulletin (rev 5)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
apb6|APB - All Points Bulletin (rev 6)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
apbf|APB - All Points Bulletin (French)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
apbg|APB - All Points Bulletin (German)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
aponow|Apocaljpse Now|clone|galaxian/scobra.cpp|90|256|224|60.606061||rescue||
apparel|Apparel Night (Japan 860929)|parent|nichibutsu/nbmj8688.cpp|0|512|224|60.000000||||Central Denshi
appoooh|Appoooh|parent|sanritsu/appoooh.cpp|0|256|224|60.000000||||Sanritsu/Sega
aquajack|Aqua Jack (World)|parent|taito/taito_z.cpp|0|320|240|60.055992||||Taito
aquajckj|Aqua Jack (Japan)|clone|taito/taito_z.cpp|0|320|240|60.055992||aquajack||Taito
aquarium|Aquarium (Japan)|parent|excellent/aquarium.cpp|0|320|256|60.000000||||Excellent System
aquarush|Aqua Rush (AQ1/VER.A1)|parent|namco/namcos12.cpp|0|640|480|60.000000||||Namco\System12
ar_airh|SportTime Table Hockey (Arcadia, V 2.1)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_bios|Arcadia System BIOS|bios|amiga/arsystems.cpp|0|724|483|59.940059||||Arcadia Systems
ar_bowl|SportTime Bowling (Arcadia, V 2.1)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_dart|World Darts (Arcadia, V 2.1)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_fast|Magic Johnson's Fast Break (Arcadia, V 2.8)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_ldrb|Leader Board (Arcadia, V 2.4?)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_ldrba|Leader Board (Arcadia, V 2.5)|clone|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|ar_ldrb||Arcadia Systems
ar_ninj|Ninja Mission (Arcadia, V 2.5)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_rdwr|RoadWars (Arcadia, V 2.3)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_sdwr|Sidewinder (Arcadia, V 2.1)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_socc|World Trophy Soccer (Arcadia, V 3.0)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_spot|Spot (Arcadia)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_sprg|Space Ranger (Arcadia, V 2.0)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
ar_xeon|Xenon (Arcadia, V 2.3)|parent|amiga/arsystems.cpp|0|724|483|59.940059|ar_bios|||Arcadia Systems
arabfgt|Arabian Fight (World)|parent|sega/segas32.cpp|0|416|224|60.000000||||Sega\System32
arabfgtj|Arabian Fight (Japan)|clone|sega/segas32.cpp|0|416|224|60.000000||arabfgt||Sega\System32
arabfgtu|Arabian Fight (US)|clone|sega/segas32.cpp|0|416|224|60.000000||arabfgt||Sega\System32
arabiamj|Arabian Magic (Ver 1.0J 1992/07/06)|clone|taito/taito_f3.cpp|0|320|224|58.970000||arabianm||Taito\F3
arabiamu|Arabian Magic (Ver 1.0A 1992/07/06)|clone|taito/taito_f3.cpp|0|320|224|58.970000||arabianm||Taito\F3
arabian|Arabian|parent|sunelectronics/arabian.cpp|270|256|234|60.000000||||Sun Electronics
arabiana|Arabian (Atari)|clone|sunelectronics/arabian.cpp|270|256|234|60.000000||arabian||Atari/Sun Electronics
arabianm|Arabian Magic (Ver 1.0O 1992/07/06)|parent|taito/taito_f3.cpp|0|320|224|58.970000||||Taito\F3
arbalest|Arbalester|parent|seta/downtown.cpp|270|384|224|60.000000||||Seta
arcadecl|Arcade Classics (prototype)|parent|atari/arcadecl.cpp|0|336|240|59.922743||||Atari
arcadia|Waga Seishun no Arcadia|clone|arcadia/arcadia.cpp|0|192|262|60.000000||nyny||Sigma
archriv2|Arch Rivals (rev 2.0)|clone|midway/mcr68.cpp|0|512|480|30.000000||archrivl||Bally Midway
archrivl|Arch Rivals (rev 4.0)|parent|midway/mcr68.cpp|0|512|480|30.000000||||Bally Midway
area51|Area 51 (R3000)|parent|atari/jaguar.cpp|0|360|240|59.922743||||Atari
area51a|Area 51 (Atari Games License)|clone|atari/jaguar.cpp|0|360|240|59.922743||area51||Atari
area51mx|Area 51 / Maximum Force Duo v2.0|parent|atari/jaguar.cpp|0|360|240|59.922743||||Atari
area51t|Area 51 (Time Warner License)|clone|atari/jaguar.cpp|0|360|240|59.922743||area51||Time Warner
area88|Area 88 (Japan)|clone|capcom/cps1.cpp|0|384|224|59.637405||unsquad||Capcom\CPS1
arescue|Air Rescue|parent|sega/segas32.cpp|0|416|224|60.000000||||Sega\System32
argus|Argus|parent|jaleco/argus.cpp|270|256|224|54.000000||||Jaleco/NMK
argusg|Argus (Gottlieb, prototype)|parent|gottlieb/gottlieb.cpp|0|256|240|61.419025||||Gottlieb
arkangc|Arkanoid (Game Corporation bootleg)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
arkanoid|Arkanoid (World)|parent|taito/arkanoid.cpp|90|256|224|59.185606||||Taito
arkarea|Ark Area|parent|upl/ninjakd2.cpp|0|256|192|59.610000||||UPL
arkatayt|Arkanoid (Tayto bootleg, Japanese)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
arkatour|Tournament Arkanoid (US)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||Romstar/Taito
arkbl2|Arkanoid (Japanese bootleg Set 2)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
arkbl3|Arkanoid (Japanese bootleg Set 3)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
arkbloc2|Block (Game Corporation bootleg)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
