name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
mercsj|Senjo no Ookami II (Ookami 2 900302 Japan)|clone|capcom/cps1.cpp|270|||||mercs||Capcom\CPS1
matrim|Shin gouketsuzi ichizoku - Toukon|parent|neogeo/neogeo.cpp|0||||neogeo|||Atlus/neogeo/Noise Factory/Playmore
shinobi1|Shinobi (set 1, System 16A, FD1094 317-0050) [Incomplete Sound]|clone|sega/segas16a.cpp|0|||||shinobi||Sega\System16
shinobi2|Shinobi (set 2, System 16B, FD1094 317-0049) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||shinobi||Sega\System16
shinobi3|Shinobi (set 3, System 16B, MC-8123B 317-0054) [No Sound]|clone|sega/segas16b.cpp|0|||||shinobi||Sega\System16
shinobi4|Shinobi (set 4, System 16B, unprotected) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||shinobi||Sega\System16
shinobi|Shinobi (set 5, System 16A, unprotected) [Incomplete Sound]|parent|sega/segas16a.cpp|0|||||||Sega\System16
shippumd|Shippu Mahou Daisakusen - kingdom grandprix (Japan)|parent|toaplan/toaplan2.cpp|270|||||||Eighting/Raizing
shocktro|Shock Troopers (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Saurus
shocktra|Shock Troopers (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|shocktro||neogeo/Saurus
shocktr2|Shock Troopers - 2nd squad|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Saurus
slapfgtr|Slap Fight (bootleg) [Bootleg]|clone|toaplan/slapfght.cpp|270|||||slapfigh||Taito
slapbtuk|Slap Fight (English bootleg) [Bootleg]|clone|toaplan/slapfght.cpp|270|||||slapfigh||Taito
slapbtjp|Slap Fight (Japan bootleg) [Bootleg]|clone|toaplan/slapfght.cpp|270|||||slapfigh||Taito
slapfigh|Slap Fight (set 1) [Protection MCU not emulated]|parent|toaplan/slapfght.cpp|270|||||||Taito
snowbroj|Snow Bros. - Nick & Tom (Japan)|clone|kaneko/snowbros.cpp|0|||||snowbros||Toaplan
snowbros|Snow Bros. - Nick & Tom (set 1)|parent|kaneko/snowbros.cpp|0|||||||Toaplan
snowbroa|Snow Bros. - Nick & Tom (set 2)|clone|kaneko/snowbros.cpp|0|||||snowbros||Toaplan
snowbrob|Snow Bros. - Nick & Tom (set 3)|clone|kaneko/snowbros.cpp|0|||||snowbros||Toaplan
snowbroc|Snow Bros. - Nick & Tom (set 4)|clone|kaneko/snowbros.cpp|0|||||snowbros||Toaplan
snowbro2|Snow Bros. 2 - with new elves|parent|toaplan/toaplan2.cpp|0|||||||Hanafram/Toaplan
socbrawl|Soccer Brawl|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
solomonj|Solomon's Key (Japan)|clone|tecmo/solomon.cpp|0|||||solomon||Tecmo
solomon|Solomon's Key (US)|parent|tecmo/solomon.cpp|0|||||||Tecmo
sonicbom|Sonic Boom (FD1094 317-0053) [Incomplete Sound]|parent|sega/segas16b.cpp|270|||||||Sega\System16
sstriker|Sorcer Striker (World)|clone|toaplan/toaplan2.cpp|270|||||mahoudai||Raizing
sstrikra|Sorcer Striker (World, alt)|clone|toaplan/toaplan2.cpp|270|||||mahoudai||Raizing
sharrir1|Space Harrier (8751 315-5163)|clone|sega/segahang.cpp|0|||||sharrier||Sega
sharrier|Space Harrier (Rev A, 8751 315-5163A)|parent|sega/segahang.cpp|0|||||||Sega
spinmast|Spin Master|parent|neogeo/neogeo.cpp|0||||neogeo|||Data East/neogeo
stakwin|Stakes Winner|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Saurus
stakwin2|Stakes Winner 2|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Saurus
sfach|Street Fighter Alpha (950727 CPS Changer)|clone|capcom/cps1.cpp|0|||||sfzch||Capcom\CPS1
sfar3|Street Fighter Alpha - warriors' dreams (950605 Euro)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfar2|Street Fighter Alpha - warriors' dreams (950627 Euro)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfau|Street Fighter Alpha - warriors' dreams (950627 USA)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfar1|Street Fighter Alpha - warriors' dreams (950718 Euro)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfa|Street Fighter Alpha - warriors' dreams (950727 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
sfa2|Street Fighter Alpha 2 (960306 USA)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
sfa3b|Street Fighter Alpha 3 (980629 Brazil)|clone|capcom/cps2.cpp|0|||||sfa3||Capcom\CPS2
sfa3r1|Street Fighter Alpha 3 (980629 USA)|clone|capcom/cps2.cpp|0|||||sfa3||Capcom\CPS2
sfa3|Street Fighter Alpha 3 (980904 USA)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
sf2ua|Street Fighter II - the world warrior (910206 USA)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2eb|Street Fighter II - the world warrior (910214 etc)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2ja|Street Fighter II - the world warrior (910214 Japan)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2ub|Street Fighter II - the world warrior (910214 USA)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2ue|Street Fighter II - the world warrior (910228 USA)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2jc|Street Fighter II - the world warrior (910306 Japan)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2ud|Street Fighter II - the world warrior (910318 USA)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2uf|Street Fighter II - the world warrior (910411 USA)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2|Street Fighter II - the world warrior (910522 etc)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
sf2ui|Street Fighter II - the world warrior (910522 USA)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2uk|Street Fighter II - the world warrior (911101 USA)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2j|Street Fighter II - the world warrior (911210 Japan)|clone|capcom/cps1.cpp|0|||||sf2||Capcom\CPS1
sf2accp2|Street Fighter II' - champion edition (Hack - Accelerator Pt.II) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2koryu|Street Fighter II' - champion edition (Hack - kouryu) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2m2|Street Fighter II' - champion edition (Hack - M-2) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2m4|Street Fighter II' - champion edition (Hack - M-4) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2m5|Street Fighter II' - champion edition (Hack - M-5) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2m6|Street Fighter II' - champion edition (Hack - M-6) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2m7|Street Fighter II' - champion edition (Hack - M-7) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2rb|Street Fighter II' - champion edition (Hack - Rainbow set 1) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2rb2|Street Fighter II' - champion edition (Hack - Rainbow set 2) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2red|Street Fighter II' - champion edition (Hack - Red Wave) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2v004|Street Fighter II' - champion edition (Hack - V004) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2yyc|Street Fighter II' - champion edition (Hack - YYC) [Bootleg]|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2ce|Street Fighter II' - champion edition (street fighter 2' 920313 etc)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
sf2ceua|Street Fighter II' - champion edition (street fighter 2' 920313 USA)|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2cej|Street Fighter II' - champion edition (street fighter 2' 920513 Japan)|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2ceub|Street Fighter II' - champion edition (street fighter 2' 920513 USA)|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2ceuc|Street Fighter II' - champion edition (street fighter 2' 920803 USA)|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2hf|Street Fighter II' - hyper fighting (street fighter 2' T 921209 ETC)|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2t|Street Fighter II' - hyper fighting (street fighter 2' T 921209 USA)|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sf2tj|Street Fighter II' Turbo - hyper fighting (street fighter 2' T 921209 Japan)|clone|capcom/cps1.cpp|0|||||sf2ce||Capcom\CPS1
sfzjr2|Street Fighter Zero (950605 Japan)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfza|Street Fighter Zero (950627 Asia)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfzh|Street Fighter Zero (950627 Hispanic)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfzjr1|Street Fighter Zero (950627 Japan)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfzbr1|Street Fighter Zero (950727 Brazil)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfzj|Street Fighter Zero (950727 Japan)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfzch|Street Fighter Zero (951020 CPS Changer)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
sfzb|Street Fighter Zero (951109 Brazil)|clone|capcom/cps2.cpp|0|||||sfa||Capcom\CPS2
sfz2a|Street Fighter Zero 2 (960227 Asia)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2j|Street Fighter Zero 2 (960227 Japan)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2n|Street Fighter Zero 2 (960229 Oceania)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2br1|Street Fighter Zero 2 (960304 Brazil)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2h|Street Fighter Zero 2 (960304 Hispanic)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2b|Street Fighter Zero 2 (960531 Brazil)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2aj|Street Fighter Zero 2 Alpha (960805 Japan)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2ab|Street Fighter Zero 2 Alpha (960813 Brazil)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2ah|Street Fighter Zero 2 Alpha (960813 Hispanic)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz2aa|Street Fighter Zero 2 Alpha (960826 Asia)|clone|capcom/cps2.cpp|0|||||sfa2||Capcom\CPS2
sfz3jr2|Street Fighter Zero 3 (980629 Japan)|clone|capcom/cps2.cpp|0|||||sfa3||Capcom\CPS2
sfz3ar1|Street Fighter Zero 3 (980701 Asia)|clone|capcom/cps2.cpp|0|||||sfa3||Capcom\CPS2
sfz3jr1|Street Fighter Zero 3 (980727 Japan)|clone|capcom/cps2.cpp|0|||||sfa3||Capcom\CPS2
sfz3a|Street Fighter Zero 3 (980904 Asia)|clone|capcom/cps2.cpp|0|||||sfa3||Capcom\CPS2
sfz3j|Street Fighter Zero 3 (980904 Japan)|clone|capcom/cps2.cpp|0|||||sfa3||Capcom\CPS2
strhoop|Street Hoop|parent|neogeo/neogeo.cpp|0||||neogeo|||Data East/neogeo
strider|Strider (US set 1)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
stridrua|Strider (US set 2)|clone|capcom/cps1.cpp|0|||||strider||Capcom\CPS1
striderj|Strider Hiryu (Japan set 1)|clone|capcom/cps1.cpp|0|||||strider||Capcom\CPS1
stridrja|Strider Hiryu (Japan set 2)|clone|capcom/cps1.cpp|0|||||strider||Capcom\CPS1
strkfgtr|Strike Fighter (Japan)|parent|sega/segaybd.cpp|0|||||||Sega
s1945|Strikers 1945|parent|psikyo/psikyo.cpp|270|||||||Psikyo
s1945a|Strikers 1945 (Alt)|clone|psikyo/psikyo.cpp|270|||||s1945||Psikyo
s1945j|Strikers 1945 (Japan)|clone|psikyo/psikyo.cpp|270|||||s1945||Psikyo
s1945jn|Strikers 1945 (Japan, unprotected)|clone|psikyo/psikyo.cpp|270|||||s1945||Psikyo
s1945k|Strikers 1945 (Korea)|clone|psikyo/psikyo.cpp|270|||||s1945||Psikyo
s1945p|Strikers 1945 plus|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Psikyo
sjryuko1|Sukeban Jansi Ryuko (set 1, System 16A, FD1089B 317-5021) [Incomplete Sound]|clone|sega/segas16a.cpp|0|||||sjryuko||Sega\System16/White Board
sjryuko|Sukeban Jansi Ryuko (set 2, System 16B, FD1089B 317-5021) [Incomplete Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16/White Board
sdodgeb|Super Dodge Ball|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Technos
sgemfa|Super Gem Fighter Mini Mix (970904 Asia)|clone|capcom/cps2.cpp|0|||||sgemf||Capcom\CPS2
sgemfh|Super Gem Fighter Mini Mix (970904 Hispanic)|clone|capcom/cps2.cpp|0|||||sgemf||Capcom\CPS2
sgemf|Super Gem Fighter Mini Mix (970904 USA)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
shangon2|Super Hang-On (mini ride-on, Rev A, FD1089B 317-0034)|clone|sega/segaorun.cpp|0|||||shangon||Sega
shangon3|Super Hang-On (sitdown/upright, FD1089B 317-0034)|clone|sega/segaorun.cpp|0|||||shangon||Sega
shangon|Super Hang-On (sitdown/upright, unprotected)|parent|sega/segaorun.cpp|0|||||||Sega
smgpj|Super Monaco GP (set 1, Japan, Rev B, FD1094 317-0124a) [Imperfect Sound]|clone|sega/segaxbd.cpp|0|||||smgp||Sega
smgpu3|Super Monaco GP (set 2, US, FD1094 317-0125a) [Imperfect Sound]|clone|sega/segaxbd.cpp|0|||||smgp||Sega
smgpu2|Super Monaco GP (set 3, US, Rev A, FD1094 317-0125a) [Imperfect Sound]|clone|sega/segaxbd.cpp|0|||||smgp||Sega
smgpu1|Super Monaco GP (set 4, US, Rev B, FD1094 317-0125a) [Imperfect Sound]|clone|sega/segaxbd.cpp|0|||||smgp||Sega
smgpu|Super Monaco GP (set 5, US, Rev C, FD1094 317-0125a) [Imperfect Sound]|clone|sega/segaxbd.cpp|0|||||smgp||Sega
smgp5|Super Monaco GP (set 6, World, 'Air Drive Cabinet', FD1094 317-0126) [Imperfect Sound]|clone|sega/segaxbd.cpp|0|||||smgp||Sega
smgp6|Super Monaco GP (set 7, World, Rev A, FD1094 317-0126a) [Imperfect Sound]|clone|sega/segaxbd.cpp|0|||||smgp||Sega
smgp|Super Monaco GP (set 8, World, Rev B, 'Twin', FD1094 317-0126a) [Imperfect Sound]|parent|sega/segaxbd.cpp|0|||||||Sega
smbombr1|Super Muscle Bomber - the international blowout (940808 Japan)|clone|capcom/cps2.cpp|0|||||ringdest||Capcom\CPS2
smbomb|Super Muscle Bomber - the international blowout (940831 Japan)|clone|capcom/cps2.cpp|0|||||ringdest||Capcom\CPS2
spf2ta|Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960529 Asia)|clone|capcom/cps2.cpp|0|||||spf2t||Capcom\CPS2
spf2t|Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960620 USA)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
spf2xj|Super Puzzle Fighter II X (Super Puzzle Fighter 2 X 960531 Japan)|clone|capcom/cps2.cpp|0|||||spf2t||Capcom\CPS2
ssideki2|Super Sidekicks 2 - the world championship|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
ssideki3|Super Sidekicks 3 - the next glory|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
ssideki|Super Sidekicks|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
ssf2jr2|Super Street Fighter II - the new challengers (super street fighter 2 930910 Japan)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2|Super Street Fighter II - the new challengers (super street fighter 2 930911 etc)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
ssf2jr1|Super Street Fighter II - the new challengers (super street fighter 2 930911 Japan)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2u|Super Street Fighter II - the new challengers (super street fighter 2 930911 USA)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2ar1|Super Street Fighter II - the new challengers (super street fighter 2 930914 Asia)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2a|Super Street Fighter II - the new challengers (super street fighter 2 931005 Asia)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2j|Super Street Fighter II - the new challengers (super street fighter 2 931005 Japan)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2tbr1|Super Street Fighter II - the tournament battle (930911 etc) [Linkup feature not implemented]|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2tbj|Super Street Fighter II - the tournament battle (930911 Japan) [Linkup feature not implemented]|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2tb|Super Street Fighter II - the tournament battle (931119 etc) [Linkup feature not implemented]|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2ta|Super Street Fighter II Turbo (super street fighter 2 X 940223 Asia)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2t|Super Street Fighter II Turbo (super street fighter 2 X 940223 etc)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2tur1|Super Street Fighter II Turbo (super street fighter 2 X 940223 USA)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2tu|Super Street Fighter II Turbo (super street fighter 2 X 940323 USA)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
ssf2xj|Super Street Fighter II X - grand master challenge (super street fighter 2 X 940223 Japan)|clone|capcom/cps2.cpp|0|||||ssf2||Capcom\CPS2
superman|Superman|parent|taito/taito_x.cpp|0|||||||Taito
suprmanj|Superman (Japan)|clone|taito/taito_x.cpp|0|||||superman||Taito
svcpcb|SvC Chaos - SNK vs Capcom (JAMMA PCB, set 1)|parent|neogeo/neopcb.cpp|0|||||||SNK
svcpcba|SvC Chaos - SNK vs Capcom (JAMMA PCB, set 2)|clone|neogeo/neopcb.cpp|0|||||svcpcb||SNK
svc|SvC Chaos - SNK vs Capcom (MVS)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
svcboot|SvC Chaos - SNK vs Capcom (MVS, bootleg) [Bootleg, bootleg of SvC Chaos - SNK vs Capcom (MVS)]|clone|neogeo/neogeo.cpp|0||||neogeo|svc||neogeo
svcplus|SvC Chaos - SNK vs Capcom Plus (bootleg, set 1) [Bootleg, bootleg of SvC Chaos - SNK vs Capcom (MVS)]|clone|neogeo/neogeo.cpp|0||||neogeo|svc||neogeo
svcplusa|SvC Chaos - SNK vs Capcom Plus (bootleg, set 2) [Bootleg, bootleg of SvC Chaos - SNK vs Capcom (MVS)]|clone|neogeo/neogeo.cpp|0||||neogeo|svc||neogeo
svcsplus|SvC Chaos - SNK vs Capcom Super Plus (bootleg) [Bootleg, bootleg of SvC Chaos - SNK vs Capcom (MVS)]|clone|neogeo/neogeo.cpp|0||||neogeo|svc||neogeo
mosyougi|Syougi No Tatsujin - master of syougi|parent||||||neogeo|||ADK/SNK
tws96|Tecmo World Soccer '96|parent||||||neogeo|||Tecmo
tekipaki|Teki Paki [No sound (sound MCU not dumped)]|parent|toaplan/toaplan2.cpp|0|||||||Toaplan
dynwarj|Tenchi wo Kurau (Japan)|clone|capcom/cps1.cpp|0|||||dynwar||Capcom\CPS1
wofj|Tenchi wo Kurau II - Sekiheki no Tatakai (921031 Japan)|clone|capcom/cps1.cpp|0|||||wof||Capcom\CPS1
tengai|Tengai|parent|psikyo/psikyo.cpp|0|||||||Psikyo
tetris1|Tetris (set 1, Japan, System 16B, FD1094 317-0091)|clone|sega/segas16b.cpp|0|||||tetris||Sega\System16
tetris2|Tetris (set 2, Japan, System 16B, FD1094 317-0092)|clone|sega/segas16b.cpp|0|||||tetris||Sega\System16
tetris3|Tetris (set 3, Japan, System 16A, FD1094 317-0093a)|clone|sega/segas16a.cpp|0|||||tetris||Sega\System16
tetris|Tetris (set 4, Japan, System 16A, FD1094 317-0093)|parent|sega/segas16a.cpp|0|||||||Sega\System16
irrmaze|The Irritating Maze|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Saurus/SNK
kod|The King of Dragons (910711 etc)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
kodj|The King of Dragons (Japan 910805)|clone|capcom/cps1.cpp|0|||||kod||Capcom\CPS1
kodu|The King of Dragons (US 910910)|clone|capcom/cps1.cpp|0|||||kod||Capcom\CPS1
kof94|The King of Fighters '94|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
kof95|The King of Fighters '95 (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
kof95a|The King of Fighters '95 (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|kof95||neogeo/SNK
kof96|The King of Fighters '96 (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
kof96h|The King of Fighters '96 (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|kof96||neogeo/SNK
kof97|The King of Fighters '97 (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
kof97a|The King of Fighters '97 (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|kof97||neogeo/SNK
kof97pls|The King of Fighters '97 Plus (bootleg) [Bootleg, bootleg of The King of Fighters '97]|clone|neogeo/neogeo.cpp|0||||neogeo|kof97||neogeo
kof98k|The King of Fighters '98 - the slugfest (korean release)|clone|neogeo/neogeo.cpp|0||||neogeo|kof98||neogeo/SNK
kof98n|The King of Fighters '98 - the slugfest (not encrypted)|clone|neogeo/neogeo.cpp|0||||neogeo|kof98||neogeo/SNK
kof98|The King of Fighters '98 - the slugfest|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
kof99e|The King of Fighters '99 - millennium battle (earlier)|clone|neogeo/neogeo.cpp|0||||neogeo|kof99||neogeo/SNK
kof99n|The King of Fighters '99 - millennium battle (not encrypted)|clone|neogeo/neogeo.cpp|0||||neogeo|kof99||neogeo/SNK
kof99p|The King of Fighters '99 - millennium battle (prototype) [Prototype]|clone|neogeo/neogeo.cpp|0||||neogeo|kof99||neogeo/SNK
kof99|The King of Fighters '99 - millennium battle (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
kof99a|The King of Fighters '99 - millennium battle (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|kof99||neogeo/SNK
kof10th|The King of Fighters 10th Anniversary (bootleg) [Bootleg, bootleg of The King of Fighters 2002]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2002||neogeo
kf2k5uni|The King of Fighters 10th Anniversary 2005 Unique (bootleg) [Bootleg, bootleg of The King of Fighters 2002]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2002||neogeo
kf10thep|The King of Fighters 10th Anniversary Extra Plus (bootleg) [Bootleg, bootleg of The King of Fighters 2002]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2002||neogeo
kof2000|The King of Fighters 2000|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
kof2000n|The King of Fighters 2000 (not encrypted)|clone|neogeo/neogeo.cpp|0||||neogeo|kof2000||neogeo/SNK
kof2001|The King of Fighters 2001 (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||Eolith/neogeo/SNK
kof2001h|The King of Fighters 2001 (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|kof2001||Eolith/neogeo/SNK
kof2002|The King of Fighters 2002 - challenge to ultimate battle|parent|neogeo/neogeo.cpp|0||||neogeo|||Eolith/neogeo/Playmore
kf2k2mp|The King of Fighters 2002 Magic Plus (bootleg) [Bootleg, bootleg of The King of Fighters 2002]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2002||neogeo
kf2k2mp2|The King of Fighters 2002 Magic Plus II (bootleg) [Bootleg, bootleg of The King of Fighters 2002]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2002||neogeo
kf2k2pls|The King of Fighters 2002 Plus (bootleg, set 1) [Bootleg, bootleg of The King of Fighters 2002]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2002||neogeo
kf2k2pla|The King of Fighters 2002 Plus (bootleg, set 2) [Bootleg, bootleg of The King of Fighters 2002]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2002||neogeo
kf2k3bl|The King of Fighters 2003 (bootleg, set 1) [Bootleg, bootleg of The King of Fighters 2003]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2003||neogeo
kf2k3bla|The King of Fighters 2003 (bootleg, set 2) [Bootleg, bootleg of The King of Fighters 2003]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2003||neogeo
kf2k3pcb|The King of Fighters 2003 (Japan, JAMMA PCB)|parent|neogeo/neopcb.cpp|0|||||||SNK
kof2003|The King of Fighters 2003 (MVS)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
kf2k3pl|The King of Fighters 2004 Plus / Hero (bootleg) [Bootleg, bootleg of The King of Fighters 2003]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2003||neogeo
kf2k3upl|The King of Fighters 2004 Ultra Plus (bootleg) [Bootleg, bootleg of The King of Fighters 2003]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2003||neogeo
kof2k4se|The King of Fighters Special Edition 2004 (bootleg) [Bootleg, bootleg of The King of Fighters 2002]|clone|neogeo/neogeo.cpp|0||||neogeo|kof2002||neogeo
lastblad|The Last Blade (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
lastbldh|The Last Blade (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|lastblad||neogeo/SNK
lastbld2|The Last Blade 2|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
lastsold|The Last Soldier [Korean version of The Last Blade]|clone|neogeo/neogeo.cpp|0||||neogeo|lastblad||neogeo/SNK
punisher|The Punisher (930422 etc)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
punishrj|The Punisher (930422 Japan)|clone|capcom/cps1.cpp|0|||||punisher||Capcom\CPS1
punishru|The Punisher (930422 USA)|clone|capcom/cps1.cpp|0|||||punisher||Capcom\CPS1
superspy|The Super Spy|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
ssideki4|The Ultimate 11 - SNK football championship|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
trally|Thrash Rally|parent|neogeo/neogeo.cpp|0||||neogeo|||Alpha Denshi/neogeo
